Fuente,DIVISION,GRUPO,CLASE,SUBCLASE,PRODUCTO,variedad,Glosa_Producto,pm_Enero2018,pm_Febrero2018,pm_Marzo2018,pm_Abril2018,pm_Mayo2018,pm_Junio2018,pm_Julio2018,pm_Agosto2018,pm_Septiembre2018,pm_Octubre2018,pm_Noviembre2018,pm_Diciembre2018,pm_16_Enero2018,Reemplaza_Enero2018,pm_16_Febrero2018,Reemplaza_Febrero2018,pm_16_Marzo2018,Reemplaza_Marzo2018,pm_16_Abril2018,Reemplaza_Abril2018,pm_16_Mayo2018,Reemplaza_Mayo2018,pm_16_Junio2018,Reemplaza_Junio2018,pm_16_Julio2018,Reemplaza_Julio2018,pm_16_Agosto2018,Reemplaza_Agosto2018,pm_16_Septiembre2018,Reemplaza_Septiembre2018,pm_16_Octubre2018,Reemplaza_Octubre2018,pm_16_Noviembre2018,Reemplaza_Noviembre2018,pm_16_Diciembre2018,Reemplaza_Diciembre2018,Estado_lev_Enero2018,Estado_lev_Febrero2018,Estado_lev_Marzo2018,Estado_lev_Abril2018,Estado_lev_Mayo2018,Estado_lev_Junio2018,Estado_lev_Julio2018,Estado_lev_Agosto2018,Estado_lev_Septiembre2018,Estado_lev_Octubre2018,Estado_lev_Noviembre2018,Estado_lev_Diciembre2018,Cantidad_Ene2018,Unidad_Ene2018,Cantidad_Feb2018,Unidad_Feb2018,Cantidad_Mar2018,Unidad_Mar2018,Cantidad_Abr2018,Unidad_Abr2018,Cantidad_MAy2018,Unidad_MAy2018,Cantidad_Jun2018,Unidad_Jun2018,Cantidad_Jul2018,Unidad_Jul2018,Cantidad_Ago2018,Unidad_Ago2018,Cantidad_Sep2018,Unidad_Sep2018,Cantidad_Oct2018,Unidad_Oct2018,Cantidad_Nov2018,Unidad_Nov2018,Cantidad_Dic2018,Unidad_Dic2018,Oferta_11Ene2018,Oferta_11Feb2018,Oferta_11mar2018,Oferta_11Abr2018,Oferta_11MAy2018,Oferta_11Jun2018,Oferta_11Jul2018,Oferta_11Ago2018,Oferta_11Sep2018,Oferta_11Oct2018,Oferta_11Nov2018,Oferta_11Dic2018
5352,5,1,1,1,5,2,MUEBLES PARA LIVING,"54990,00","54990,00","0,00","0,00","62990,00","0,00","0,00","0,00","0,00","99990,00","109990,00","119990,00","0,00",NO,"0,00",NO,"0,00",NO,"64990,00",Si,"0,00",NO,"0,00",NO,"94950,00",Si,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5353,5,1,1,1,5,2,MUEBLES PARA LIVING,"223990,00","159990,00","169990,00","169990,00","169990,00","169990,00","169990,00","119990,00","139990,00","169990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5354,5,1,1,1,5,2,MUEBLES PARA LIVING,"54990,00","54990,00","0,00","0,00","62990,00","0,00","0,00","0,00","0,00","99990,00","109990,00","119990,00","0,00",NO,"0,00",NO,"0,00",NO,"64990,00",Si,"0,00",NO,"0,00",NO,"94950,00",Si,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5355,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","159990,00","162990,00","149990,00","139990,00","159990,00","179990,00","139990,00","149990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5356,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","84990,00","89900,00","119990,00","89990,00","89990,00","134990,00","129990,00","129990,00","129990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5357,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","149990,00","149990,00","149990,00","139990,00","139990,00","139990,00","139990,00","139990,00","139990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5358,5,1,1,1,5,2,MUEBLES PARA LIVING,"0,00","0,00","159990,00","159990,00","159990,00","0,00","0,00","0,00","89990,00","89990,00","89990,00","79990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"89990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5359,5,1,1,1,5,2,MUEBLES PARA LIVING,"223990,00","159990,00","169990,00","169990,00","169990,00","169990,00","169990,00","119990,00","139990,00","169990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5361,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","159990,00","162990,00","149990,00","139990,00","159990,00","179990,00","139990,00","149990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5362,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","84990,00","89900,00","119990,00","89990,00","89990,00","134990,00","129990,00","129990,00","129990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5363,5,1,1,1,5,2,MUEBLES PARA LIVING,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"64990,00",Si,"0,00",NO,"0,00",NO,"94950,00",Si,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,5,1,1,1,5,2,MUEBLES PARA LIVING,"223990,00","159990,00","169990,00","169990,00","169990,00","169990,00","169990,00","119990,00","139990,00","169990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5365,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","84990,00","89900,00","119990,00","89990,00","89990,00","134990,00","129990,00","129990,00","129990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5366,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","159990,00","162990,00","149990,00","139990,00","159990,00","179990,00","139990,00","149990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5368,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","84990,00","89900,00","119990,00","89990,00","89990,00","134990,00","129990,00","129990,00","129990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5369,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","159990,00","162990,00","149990,00","139990,00","159990,00","179990,00","139990,00","149990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5370,5,1,1,1,5,2,MUEBLES PARA LIVING,"223990,00","159990,00","169990,00","169990,00","169990,00","169990,00","169990,00","119990,00","139990,00","169990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5372,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","84990,00","89900,00","119990,00","89990,00","89990,00","134990,00","129990,00","129990,00","129990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5373,5,1,1,1,5,2,MUEBLES PARA LIVING,"54990,00","54990,00","0,00","0,00","62990,00","0,00","0,00","0,00","0,00","99990,00","109990,00","119990,00","0,00",NO,"0,00",NO,"0,00",NO,"64990,00",Si,"0,00",NO,"0,00",NO,"94950,00",Si,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
23078,5,1,1,1,5,2,MUEBLES PARA LIVING,"54990,00","54990,00","0,00","0,00","62990,00","0,00","0,00","0,00","0,00","99990,00","109990,00","119990,00","0,00",NO,"0,00",NO,"0,00",NO,"64990,00",Si,"0,00",NO,"0,00",NO,"94950,00",Si,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
34771,5,1,1,1,5,2,MUEBLES PARA LIVING,"54990,00","54990,00","0,00","0,00","62990,00","0,00","0,00","0,00","0,00","99990,00","109990,00","119990,00","0,00",NO,"0,00",NO,"0,00",NO,"64990,00",Si,"0,00",NO,"0,00",NO,"94950,00",Si,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
32505,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","149990,00","149990,00","149990,00","0,00","0,00","49990,00","49990,00","49990,00","49990,00","49990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"49990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5374,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","84990,00","89900,00","119990,00","89990,00","89990,00","134990,00","129990,00","129990,00","129990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5375,5,1,1,1,5,2,MUEBLES PARA LIVING,"149990,00","149990,00","159990,00","162990,00","149990,00","139990,00","159990,00","179990,00","139990,00","149990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5376,5,1,1,1,5,2,MUEBLES PARA LIVING,"54990,00","54990,00","0,00","0,00","62990,00","0,00","0,00","0,00","0,00","99990,00","109990,00","119990,00","0,00",NO,"0,00",NO,"0,00",NO,"64990,00",Si,"0,00",NO,"0,00",NO,"94950,00",Si,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
25162,5,1,1,1,5,2,MUEBLES PARA LIVING,"223990,00","159990,00","169990,00","169990,00","169990,00","169990,00","169990,00","119990,00","139990,00","169990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
39095,5,1,1,1,5,2,MUEBLES PARA LIVING,"0,00","0,00","0,00","0,00","149990,00","139990,00","159990,00","179990,00","139990,00","149990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
39373,5,1,1,1,5,2,MUEBLES PARA LIVING,"0,00","0,00","0,00","0,00","0,00","89990,00","89990,00","134990,00","129990,00","129990,00","129990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
36593,5,1,1,1,5,2,MUEBLES PARA LIVING,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"64990,00",Si,"0,00",NO,"0,00",NO,"94950,00",Si,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNIDAD S/E,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
1918,5,1,1,1,5,2,MUEBLES PARA LIVING,"120000,00","0,00","0,00","0,00","0,00","100000,00","100000,00","100000,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"100000,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
1920,5,1,1,1,5,2,MUEBLES PARA LIVING,"139990,00","139990,00","139900,00","139900,00","139900,00","0,00","0,00","189900,00","189900,00","189900,00","189900,00","189900,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"189900,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
1923,5,1,1,1,5,2,MUEBLES PARA LIVING,"115000,00","115000,00","115000,00","115000,00","115000,00","115000,00","115000,00","115000,00","115000,00","115000,00","115000,00","115000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
1926,5,1,1,1,5,2,MUEBLES PARA LIVING,"0,00","489600,00","489600,00","489600,00","489600,00","489000,00","489000,00","489000,00","489000,00","0,00","0,00","0,00","489600,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"523100,00",Si,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
11047,5,1,1,1,5,2,MUEBLES PARA LIVING,"0,00","0,00","0,00","0,00","0,00","200000,00","200000,00","0,00","0,00","0,00","120000,00","120000,00","180000,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"220000,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"120000,00",Si,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
11525,5,1,1,1,5,2,MUEBLES PARA LIVING,"145000,00","145000,00","145000,00","145000,00","145000,00","145000,00","145000,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,
11191,5,1,1,1,5,2,MUEBLES PARA LIVING,"120000,00","120000,00","120000,00","120000,00","120000,00","120000,00","120000,00","120000,00","0,00","120000,00","120000,00","110000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
40953,5,1,1,1,5,2,MUEBLES PARA LIVING,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","98000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,1.0,UNI,1.0,UNI,,,,,,,,,,,,
11432,5,1,1,1,5,2,MUEBLES PARA LIVING,"170000,00","0,00","170000,00","170000,00","170000,00","190000,00","190000,00","190000,00","190000,00","190000,00","190000,00","190000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
11303,5,1,1,1,5,2,MUEBLES PARA LIVING,"68000,00","68000,00","68000,00","68000,00","70000,00","70000,00","70000,00","70000,00","70000,00","70000,00","70000,00","70000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
11106,5,1,1,1,5,2,MUEBLES PARA LIVING,"0,00","0,00","0,00","67000,00","69000,00","69000,00","69000,00","69000,00","69000,00","69000,00","69000,00","69000,00","0,00",NO,"0,00",NO,"67000,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
11125,5,1,1,1,5,2,MUEBLES PARA LIVING,"150000,00","150000,00","150000,00","150000,00","150000,00","150000,00","150000,00","150000,00","150000,00","150000,00","0,00","150000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
