Fuente,DIVISION,GRUPO,CLASE,SUBCLASE,PRODUCTO,variedad,Glosa_Producto,pm_enero2014,pm_Febrero2014,pm_Marzo2014,pm_Abril2014,pm_mayo2014,pm_Junio2014,pm_Julio2014,pm_Agosto2014,pm_Septiembre2014,pm_Octubre2014,pm_Noviembre2014,pm_Diciembre2014,pm_16_enero2014,Reemplaza_enero2014,pm_16_febrero2014,Reemplaza_febrero2014,pm_16_marzo2014,Reemplaza_marzo2014,pm_16_Abril2014,Reemplaza_Abril2014,pm_16_mayo2014,Reemplaza_mayo2014,pm_16_Junio2014,Reemplaza_Junio2014,pm_16_Julio2014,Reemplaza_Julio2014,pm_16_Agosto2014,Reemplaza_Agosto2014,pm_16_Septiembre2014,Reemplaza_Septiembre2014,pm_16_Octubre2014,Reemplaza_Octubre2014,pm_16_Noviembre2014,Reemplaza_Noviembre2014,pm_16_Diciembre2014,Reemplaza_Diciembre2014,Estado_lev_Enero2014,Estado_lev_Febrero2014,Estado_lev_marzo2014,Estado_lev_Abril2014,Estado_lev_Mayo2014,Estado_lev_Junio2014,Estado_lev_Julio2014,Estado_lev_Agosto2014,Estado_lev_Septiembre2014,Estado_lev_octubre2014,Estado_lev_Noviembre2014,Estado_lev_Diciembre2014,Cantidad_Ene2014,Unidad_Ene2014,Cantidad_Feb2014,Unidad_Feb2014,Cantidad_Mar2014,Unidad_Mar2014,Cantidad_Abr2014,Unidad_Abr2014,Cantidad_May2014,Unidad_May2014,Cantidad_Jun2014,Unidad_Jun2014,Cantidad_Jul2014,Unidad_Jul2014,Cantidad_Ago2014,Unidad_Ago2014,Cantidad_Sep2014,Unidad_Sep2014,Cantidad_Oct2014,Unidad_Oct2014,Cantidad_Nov2014,Unidad_Nov2014,Cantidad_Dic2014,Unidad_Dic2014,Oferta_11Ene2014,Oferta_11Feb2014,Oferta_11Mar2014,Oferta_11Abr2014,Oferta_11May2014,Oferta_11Jun2014,Oferta_11Jul2014,Oferta_11Ago2014,Oferta_11Sep2014,Oferta_11Oct2014,Oferta_11Nov2014,Oferta_11Dic2014
11131,5,1,1,1,5,1,MUEBLES PARA LIVING,"113050,00","113050,00","113050,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,0,0,0,0,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8390,11,2,1,1,1,1,SERVICIO DE ALOJAMIENTO TURÍSTICO ,"110670,00","110670,00","110670,00","110670,00","110670,00","110670,00","110670,00","113050,00","113050,00","113050,00","113050,00","113050,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,
11602,5,1,1,1,5,6,MUEBLES PARA LIVING,"110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
8396,11,2,1,1,1,1,SERVICIO DE ALOJAMIENTO TURÍSTICO ,"110000,00","110000,00","110000,00","68100,00","0,00","75000,00","75000,00","75000,00","75000,00","115000,00","115000,00","115000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"75000,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,
11047,5,1,1,1,5,4,MUEBLES PARA LIVING,"110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","110000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
920,5,1,1,1,5,2,MUEBLES PARA LIVING,"109990,00","119990,00","119990,00","159990,00","119990,00","159990,00","159990,00","159990,00","159990,00","159990,00","159990,00","239990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
917,5,1,1,1,5,1,MUEBLES PARA LIVING,"109990,00","109990,00","0,00","99990,00","99990,00","59994,00","99900,00","99990,00","0,00","89990,00","89990,00","89990,00","0,00",NO,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"89990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
931,5,1,1,1,5,1,MUEBLES PARA LIVING,"109990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","119990,00","119990,00","109500,00","109500,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5354,5,1,1,1,5,1,MUEBLES PARA LIVING,"109990,00","99990,00","99990,00","139990,00","119990,00","139990,00","99990,00","71994,00","0,00","109990,00","109990,00","109990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"109990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
23036,5,3,1,1,2,2,COCINA,"109990,00","99990,00","109990,00","119990,00","119990,00","119990,00","119990,00","99990,00","119990,00","99990,00","119990,00","119990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5378,5,3,1,1,2,2,COCINA,"109990,00","109990,00","109990,00","119990,00","119990,00","119990,00","119990,00","119990,00","119990,00","119990,00","119990,00","119990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
1541,5,3,1,1,2,3,COCINA,"109990,00","109990,00","109990,00","0,00","0,00","129990,00","129990,00","129990,00","129990,00","129990,00","129990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"129990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5354,5,3,1,1,5,4,LAVADORA,"109990,00","139990,00","139990,00","129990,00","0,00","0,00","149990,00","129990,00","0,00","189990,00","149990,00","179990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"149990,00",Si,"0,00",NO,"0,00",NO,"179990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5371,5,3,1,1,5,4,LAVADORA,"109990,00","139990,00","139990,00","139990,00","0,00","0,00","0,00","169990,00","0,00","0,00","159990,00","149990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"169990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"159990,00",Si,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5330,5,3,1,1,5,4,LAVADORA,"109990,00","159990,00","0,00","159990,00","159990,00","159990,00","0,00","159990,00","119990,00","0,00","159990,00","179990,00","0,00",NO,"0,00",NO,"159990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"189990,00",Si,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5332,5,3,1,1,5,4,LAVADORA,"109990,00","109990,00","119990,00","0,00","0,00","0,00","219990,00","169990,00","169990,00","0,00","0,00","159990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"189990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"159990,00",Si,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
929,5,3,1,1,5,4,LAVADORA,"109990,00","139990,00","139990,00","139990,00","0,00","0,00","159990,00","159990,00","159990,00","0,00","0,00","189990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"159990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"189990,00",Si,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
921,5,3,1,1,5,4,LAVADORA,"109990,00","109990,00","139990,00","0,00","0,00","199990,00","219990,00","189990,00","0,00","189990,00","159990,00","189990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"229990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"189990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
1960,5,3,1,1,2,1,COCINA,"109990,00","109990,00","109990,00","109990,00","109990,00","109990,00","109990,00","109990,00","109990,00","109990,00","129990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5378,5,3,1,1,2,1,COCINA,"109990,00","129990,00","129990,00","134990,00","129990,00","134990,00","134990,00","134990,00","134990,00","134990,00","149990,00","129990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
6480,5,3,1,1,5,1,LAVADORA,"109990,00","109990,00","124990,00","0,00","0,00","189990,00","189990,00","189990,00","189990,00","189990,00","189990,00","189990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"189990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5352,5,3,1,1,5,2,LAVADORA,"109990,00","109990,00","0,00","0,00","0,00","169990,00","169990,00","189990,00","169990,00","169990,00","169990,00","179990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"189990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5350,5,3,1,1,5,2,LAVADORA,"109990,00","109990,00","109990,00","0,00","0,00","139990,00","139990,00","0,00","0,00","0,00","124990,00","119990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"139990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"124990,00",Si,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5359,5,3,1,1,5,2,LAVADORA,"109990,00","99990,00","0,00","0,00","0,00","0,00","0,00","139990,00","139990,00","139990,00","129990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"149990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
910,5,3,1,1,5,2,LAVADORA,"109990,00","119990,00","119990,00","129990,00","129990,00","129990,00","129990,00","129990,00","129990,00","129990,00","129990,00","124990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
907,5,3,1,1,5,2,LAVADORA,"109990,00","119990,00","119990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5368,5,3,1,1,5,2,LAVADORA,"109990,00","109990,00","0,00","0,00","189990,00","189990,00","189990,00","169990,00","169990,00","169990,00","159990,00","159990,00","0,00",NO,"0,00",NO,"0,00",NO,"189990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
5374,5,1,1,1,2,1,COLCHÓN,"109990,00","109990,00","129990,00","129990,00","129990,00","161910,00","0,00","149990,00","149990,00","99990,00","99990,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"199990,00",Si,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,11.0,,,,,,
6475,5,1,1,1,5,2,MUEBLES PARA LIVING,"109990,00","109990,00","109990,00","0,00","69990,00","59990,00","59990,00","69990,00","69990,00","0,00","99990,00","99990,00","0,00",NO,"0,00",NO,"0,00",NO,"69990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
6477,5,1,1,1,5,2,MUEBLES PARA LIVING,"109990,00","109990,00","99990,00","0,00","0,00","139990,00","139990,00","119990,00","139990,00","139990,00","139990,00","139990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"139990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
1968,5,1,1,1,5,2,MUEBLES PARA LIVING,"109990,00","109990,00","109990,00","0,00","0,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"109990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
6473,5,1,1,1,5,3,MUEBLES PARA LIVING,"109990,00","109990,00","109990,00","0,00","0,00","0,00","18690,00","18690,00","23090,00","23090,00","23090,00","14990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"18690,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
6480,5,1,1,1,5,2,MUEBLES PARA LIVING,"109900,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
6490,5,1,1,1,5,2,MUEBLES PARA LIVING,"109900,00","99990,00","109900,00","99990,00","99990,00","99990,00","99990,00","99990,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,
5329,5,1,1,1,5,1,MUEBLES PARA LIVING,"109900,00","0,00","179990,00","159990,00","179990,00","179990,00","179990,00","179990,00","179990,00","99990,00","199990,00","199990,00","0,00",NO,"159990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
8428,11,2,1,1,1,1,SERVICIO DE ALOJAMIENTO TURÍSTICO ,"108756,00","96220,00","176296,00","85966,00","150633,00","112421,00","113163,00","117247,00","97923,00","142796,00","118454,00","124487,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,
1686,4,2,2,1,1,4,SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA,"108000,00","108000,00","108000,00","108000,00","120000,00","120000,00","120000,00","132000,00","132000,00","132000,00","132000,00","132000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
933,5,1,1,1,5,1,MUEBLES PARA LIVING,"99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
921,5,1,1,1,5,1,MUEBLES PARA LIVING,"99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","0,00","99990,00","99990,00","59990,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"99990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"99990,00",Si,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
925,5,1,1,1,5,1,MUEBLES PARA LIVING,"99990,00","99990,00","99990,00","99990,00","99990,00","109990,00","109990,00","109990,00","109990,00","109990,00","109990,00","109990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
900,5,1,1,1,5,1,MUEBLES PARA LIVING,"99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","99990,00","0,00","84990,00","84990,00","84990,00","84990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"84990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
