Fuente,DIVISION,GRUPO,CLASE,SUBCLASE,PRODUCTO,variedad,Glosa_Producto,pm_Enero2016,pm_Febrero2016,pm_Marzo2016,pm_Abril2016,pm_Mayo2016,pm_Junio2016,pm_Julio2016,pm_Agosto2016,pm_Septiembre2016,pm_Octubre2016,pm_Noviembre2016,pm_Diciembre2016,pm_16_enero2016,Reemplaza_enero2016,pm_16_febrero2016,Reemplaza_febrero2016,pm_16_marzo2016,Reemplaza_marzo2016,pm_16_Abril2016,Reemplaza_Abril2016,pm_16_mayo2016,Reemplaza_mayo2016,pm_16_Junio2016,Reemplaza_Junio2016,pm_16_Julio2016,Reemplaza_Julio2016,pm_16_Agosto2016,Reemplaza_Agosto2016,pm_16_Septiembre2016,Reemplaza_Septiembre2016,pm_16_Octubre2016,Reemplaza_Octubre2016,pm_16_Noviembre2016,Reemplaza_Noviembre2016,pm_16_Diciembre2016,Reemplaza_Diciembre2016,Estado_lev_Enero2016,Estado_lev_Febrero2016,Estado_lev_marzo2016,Estado_lev_Abril2016,Estado_lev_Mayo2016,Estado_lev_Junio2016,Estado_lev_Julio2016,Estado_lev_Agosto2016,Estado_lev_Septiembre2016,Estado_lev_octubre2016,Estado_lev_Noviembre2016,Estado_lev_Diciembre2016,Cantidad_Ene2016,Unidad_Ene2016,Cantidad_Feb2016,Unidad_Feb2016,Cantidad_Mar2016,Unidad_Mar2016,Cantidad_Abr2016,Unidad_Abr2016,Cantidad_May2016,Unidad_May2016,Cantidad_Jun2016,Unidad_Jun2016,Cantidad_Jul2016,Unidad_Jul2016,Cantidad_Ago2016,Unidad_Ago2016,Cantidad_Sep2016,Unidad_Sep2016,Cantidad_Oct2016,Unidad_Oct2016,Cantidad_Nov2016,Unidad_Nov2016,Cantidad_Dic2016,Unidad_Dic2016,Oferta_11Ene2016,Oferta_11Feb2016,Oferta_11Mar2016,Oferta_11Abr2016,Oferta_11May2016,Oferta_11Jun2016,Oferta_11Jul2016,Oferta_11Ago2016,Oferta_11Sep2016,Oferta_11Oct2016,Oferta_11Nov2016,Oferta_11Dic2016
27094,4,4,3,1,2,1,PARAFINA,"591,50","574,00","579,80","588,50","606,30","639,00","606,50","549,30","582,60","597,50","602,30","618,30","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1000.0,L,1000.0,L,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,,,,,,,,,,,,
5930,4,4,3,1,2,1,PARAFINA,"591,50","598,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,0,0,0,0,0,0,0,0,0,1.0,L,1.0,L,1.0,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,4,4,3,1,2,1,PARAFINA,"591,00","584,30","582,00","558,80","589,80","624,30","621,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,0,0,0,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,,,,,,,
23825,11,1,1,1,2,2,ALMUERZO  Y CENAS CONSUMIDO FUERA DEL HOGAR,"590,00","590,00","590,00","590,00","590,00","590,00","590,00","590,00","590,00","590,00","590,00","590,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
8874,4,4,3,1,2,1,PARAFINA,"590,00","590,00","590,00","548,00","532,50","575,00","559,00","518,80","520,00","527,50","530,00","530,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
8853,4,4,3,1,2,1,PARAFINA,"590,00","0,00","0,00","527,00","554,30","584,80","566,20","529,00","562,00","569,00","583,00","583,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5927,4,4,3,1,2,1,PARAFINA,"588,50","0,00","0,00","590,50","617,80","652,80","631,00","586,50","609,00","621,50","628,30","642,30","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
26594,4,4,3,1,2,1,PARAFINA,"586,30","573,80","583,30","572,00","610,70","635,30","609,80","545,50","567,20","586,80","578,80","609,80","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1000.0,L,1000.0,L,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,,,,,,,,,,,,
5889,4,4,3,1,2,1,PARAFINA,"583,00","583,00","583,00","574,00","587,00","610,00","585,00","544,00","560,00","560,00","560,00","560,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1397,4,4,3,1,2,1,PARAFINA,"580,30","593,40","600,50","589,30","596,40","619,00","584,30","537,00","567,00","587,70","595,30","622,30","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5861,4,4,3,1,2,1,PARAFINA,"577,80","577,40","587,50","570,00","600,80","634,70","613,00","572,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5881,4,4,3,1,2,1,PARAFINA,"573,00","573,00","573,00","553,80","521,20","555,00","536,00","501,00","529,50","541,50","542,80","565,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1405,4,4,3,1,2,1,PARAFINA,"573,00","566,00","566,00","548,00","552,20","575,00","558,30","502,80","532,00","546,00","554,30","552,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1432,4,4,3,1,2,1,PARAFINA,"569,00","549,00","538,50","544,00","560,80","598,70","591,50","541,50","559,00","572,30","576,50","585,50","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1435,4,4,3,1,2,1,PARAFINA,"567,50","564,50","561,20","573,30","592,00","624,00","589,00","510,20","533,50","541,00","541,60","565,50","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5867,4,4,3,1,2,1,PARAFINA,"567,30","549,50","552,30","567,40","602,00","631,30","607,00","548,50","567,80","591,80","573,80","603,80","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1409,4,4,3,1,2,1,PARAFINA,"557,50","553,50","549,20","575,80","611,60","621,80","607,00","575,80","543,00","536,30","546,00","564,50","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
8857,4,4,3,1,2,1,PARAFINA,"557,50","560,50","554,00","564,70","593,80","627,70","606,00","553,00","577,70","591,70","588,80","611,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5877,4,4,3,1,2,1,PARAFINA,"554,50","554,50","551,20","550,30","545,80","586,40","566,00","519,80","565,00","577,50","582,60","601,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5905,4,4,3,1,2,1,PARAFINA,"554,50","551,60","553,50","549,30","552,60","587,70","566,00","522,80","567,00","581,70","578,80","601,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5890,4,4,3,1,2,1,PARAFINA,"552,50","550,50","550,20","568,80","594,50","576,30","561,00","534,80","566,80","581,50","592,80","617,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
7301,7,3,1,1,4,1,SERVICIO DE TRANSPORTE EN MICROBUS,"550,00","550,00","550,00","550,00","550,00","550,00","550,00","550,00","550,00","550,00","550,00","550,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,
1430,4,4,3,1,2,1,PARAFINA,"549,30","531,50","535,40","549,30","586,50","609,60","550,30","497,30","533,80","544,50","544,80","574,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
8870,4,4,3,1,2,1,PARAFINA,"547,50","530,50","535,40","546,30","565,80","589,40","556,80","502,50","545,20","556,50","560,00","580,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5912,4,4,3,1,2,1,PARAFINA,"547,50","544,50","541,20","552,30","581,40","574,30","552,00","495,40","521,50","533,50","548,00","570,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
23240,4,4,3,1,2,1,PARAFINA,"544,50","526,80","532,80","543,30","562,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,0,0,0,0,0,0,0,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,4,4,3,1,2,1,PARAFINA,"543,50","537,50","535,20","539,30","563,80","599,80","578,00","521,40","547,50","559,50","560,50","582,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
8877,4,4,3,1,2,1,PARAFINA,"540,30","528,00","532,30","514,00","542,00","572,80","549,60","501,00","531,20","555,80","546,80","576,40","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
27744,4,4,3,1,2,1,PARAFINA,"539,50","556,30","561,20","563,30","533,30","573,40","563,50","500,20","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,0,0,0,0,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,,,,,,,,,
30925,4,4,3,1,2,1,PARAFINA,"538,30","549,50","532,80","547,50","514,80","550,60","455,00","397,40","423,50","426,00","421,40","443,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5919,4,4,3,1,2,1,PARAFINA,"537,50","534,50","534,40","542,30","559,50","584,00","563,50","508,60","535,50","547,50","552,60","571,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5857,4,4,3,1,2,1,PARAFINA,"536,50","533,30","530,20","542,50","565,80","606,00","585,00","537,60","562,50","574,50","579,60","597,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5898,4,4,3,1,2,1,PARAFINA,"533,50","530,50","527,20","538,30","559,00","598,20","577,30","520,40","546,50","558,50","563,20","582,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1408,4,4,3,1,2,1,PARAFINA,"532,50","538,00","554,60","528,50","548,80","582,60","553,80","496,00","538,00","557,80","562,00","586,80","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1416,4,4,3,1,2,1,PARAFINA,"531,50","525,60","528,00","536,30","567,80","601,70","580,00","527,00","547,00","551,70","558,80","581,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1388,4,4,3,1,2,1,PARAFINA,"530,30","512,50","517,30","533,80","567,00","596,30","565,80","513,50","541,80","565,80","561,00","591,20","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
8867,4,4,3,1,2,1,PARAFINA,"529,00","503,00","514,20","521,30","546,80","585,60","552,50","500,30","536,80","547,50","555,30","578,80","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1419,4,4,3,1,2,1,PARAFINA,"527,50","525,00","519,00","523,30","554,80","589,00","568,00","526,00","551,30","565,70","566,80","589,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
26518,4,4,3,1,2,1,PARAFINA,"518,80","514,50","511,20","517,30","541,80","582,00","564,30","560,00","579,00","599,50","622,40","620,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1000.0,L,1000.0,L,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,1000.0,CC,,,,,,,,,,,,
25786,4,4,3,1,2,1,PARAFINA,"514,50","510,50","503,00","518,30","542,80","583,00","563,50","507,80","535,80","546,80","546,00","562,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5886,4,4,3,1,2,1,PARAFINA,"513,30","495,00","498,30","513,40","552,80","587,00","566,00","509,60","535,50","547,50","554,40","571,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
5893,4,4,3,1,2,1,PARAFINA,"512,50","534,00","0,00","518,70","536,00","565,00","544,00","489,80","517,50","528,50","532,60","553,30","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1434,4,4,3,1,2,1,PARAFINA,"511,80","515,50","511,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,0,0,0,0,0,0,0,0,1.0,L,1.0,L,1.0,LT,1.0,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,4,4,3,1,2,1,PARAFINA,"511,50","508,50","505,20","516,30","547,80","582,30","560,00","503,40","529,50","541,50","545,80","571,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
1425,4,4,3,1,2,1,PARAFINA,"511,50","506,20","509,00","532,00","564,60","597,70","561,30","511,30","536,70","552,00","549,80","572,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1.0,L,1.0,L,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,1.0,LT,,,,,,,,,,,,
