Fuente,fuente_2014,DIVISION,GRUPO,CLASE,SUBCLASE,PRODUCTO,variedad,Glosa_Producto,pm_Enero2012,pm_Febrero2012,pm_Marzo2012,pm_Abril2012,pm_Mayo2012,pm_Junio2012,pm_Julio2012,pm_Agosto2012,pm_Septiembre2012,pm_Octubre2012,pm_Noviembre2012,pm_Diciembre2012,pm_Enero2013,pm_Febrero2013,pm_Marzo2013,pm_Abril2013,pm_mayo2013,pm_junio2013,pm_julio2013,pm_Agosto2013,pm_septiembre2013,pm_Octubre2013,pm_Noviembre2013,pm_Diciembre2013,pm_16_Enero2012,Reemplaza_Enero2012,pm_16_Febrero2012,Reemplaza_Febrero2012,pm_16_Marzo2012,Reemplaza_Marzo2012,pm_16_Abril2012,Reemplaza_Abril2012,pm_16_Mayo2012,Reemplaza_Mayo2012,pm_16_junio2012,Reemplaza_Junio2012,pm_16_julio2012,Reemplaza_Julio2012,pm_16_Agosto2012,Reemplaza_Agosto2012,pm_16_septiembre2012,Reemplaza_Septiembre2012,pm_16_octubre2012,Reemplaza_Octubre2012,pm_16_Noviembre2012,Reemplaza_Noviembre2012,pm_16_Diciembre2012,Reemplaza_Diciembre2012,pm_16_Enero2013,Reemplaza_Enero2013,pm_16_Febrero2013,Reemplaza_Febrero2013,pm_16_Marzo2013,Reemplaza_Marzo2013,pm_16_Abril2013,Reemplaza_Abril2013,pm_16_mayo2013,Reemplaza_mayo2013,pm_16_junio2013,Reemplaza_junio2013,pm_16_julio2013,Reemplaza_julio2013,pm_16_Agosto2013,Reemplaza_Agosto2013,pm_16_Septiembre2013,Reemplaza_Septiembre2013,pm_16_Octubre2013,Reemplaza_octubre2013,pm_16_Noviembre2013,Reemplaza_noviembre2013,pm_16_Diciembre2013,Reemplaza_diciembre2013,estado_lev_Enero2012,estado_lev_Febrero2012,estado_lev_Marzo2012,estado_lev_Abril2012,estado_lev_Mayo2012,estado_lev_Junio2012,estado_lev_julio2012,estado_lev_agosto2012,Estado_lev_Septiembre2012,Estado_lev_Octubre2012,Estado_lev_Noviembre2012,Estado_lev_Diciembre2012,Estado_lev_Enero2013,Estado_lev_Febrero2013,Estado_lev_Marzo2013,Estado_lev_Abril2013,Estado_lev_mayo2013,Estado_lev_junio2013,Estado_lev_julio2013,Estado_lev_Agosto2013,Estado_lev_Septiembre2013,Estado_lev_Octubre2013,Estado_lev_Noviembre2013,Estado_lev_Diciembre2013,Cantidad_Ene2012,Unidad_Ene2012,Cantidad_Feb2012,Unidad_feb2012,Cantidad_mar2012,Unidad_mar2012,Cantidad_Abr2012,Unidad_Abr2012,Cantidad_May2012,Unidad_may2012,Cantidad_jun2012,Unidad_Jun2012,Cantidad_Jul2012,Unidad_Jul2012,Cantidad_Ago2012,Unidad_Ago2012,Cantidad_Sep2012,Unidad_Sep2012,Cantidad_Oct2012,Unidad_Oct2012,Cantidad_nov2012,Unidad_Nov2012,Cantidad_dic2012,Unidad_dic2012,cantidad_Ene2013,Unidad_Ene2013,Cantidad_feb2013,Unidad_Feb2013,Cantidad_Mar2013,Unidad_Mar2013,Cantidad_Abr2013,Unidad_Abr2013,Cantidad_may2013,Unidad_may2013,Cantidad_jun2013,Unidad_jun2013,Cantidad_jul2013,Unidad_jul2013,Cantidad_Ago2013,Unidad_Ago2013,Cantidad_Sep2013,Unidad_Sep2013,Cantidad_Oct2013,Unidad_Oct2013,Cantidad_Nov2013,Unidad_Nov2013,Cantidad_Dic2013,Unidad_Dic2013,Oferta_11Ene2012,Oferta_11Feb2012,Oferta_11Mar2012,Oferta_11Abr2012,Oferta_11May2012,Oferta_11Jun2012,Oferta_11Jul2012,Oferta_11Ago2012,Oferta_11Sep2012,Oferta_11Oct2012,Oferta_11Nov2012,Oferta_11Dic2012,Oferta_11Ene2013,Oferta_11Feb2013,Oferta_11Mar2013,Oferta_11Abr2013,Oferta_11may2013,Oferta_11jun2013,Oferta_11jul2013,Oferta_11Ago2013,Oferta_11Sep2013,Oferta_11oct2013,Oferta_11Nov2013,Oferta_11Dic2013
8479,8479.0,9,5,1,1,1,1,PAQUETES TURÍSTICOS,"0,00","263020,00","244035,00","0,00","238560,00","237660,00","236610,00","235654,00","235680,00","230880,00","261290,00","255460,00","223200,00","238522,00","239021,00","0,00","243700,00","255437,00","260270,00","265140,00","261731,00","274526,00","280370,00","320208,00","256486,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,S/Est,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
8488,8488.0,9,5,1,1,1,8,PAQUETES TURÍSTICOS,"0,00","101885,00","101885,00","101885,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","101885,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,5377.0,5,3,1,1,4,11,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","36990,00","39990,00","39990,00","39990,00","39990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,5355.0,5,3,1,1,4,10,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"23490,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","28990,00","28990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","39990,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"28990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"39990,00",Si,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
5361,5361.0,5,3,1,1,4,11,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","0,00","0,00","0,00","32990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","32990,00","25990,00","25990,00","25990,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"29990,00",Si,"32990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
6493,6493.0,5,3,1,1,4,2,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","0,00","0,00","0,00","89990,00","89990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","139900,00","139900,00","99990,00","89990,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"53990,00",Si,"0,00",NO,"119900,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"119900,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
8488,8488.0,9,5,1,1,1,7,PAQUETES TURÍSTICOS,"0,00","0,00","85767,00","85767,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"85767,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,902.0,5,3,1,1,4,11,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","0,00","39990,00","39990,00","39990,00","39990,00","31992,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","39990,00","39990,00","39990,00","39990,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
6494,6494.0,5,3,1,1,4,2,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","139900,00","139890,00","99990,00","99990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","119900,00","119900,00","119900,00","89990,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
927,927.0,5,3,1,1,4,2,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","64990,00","0,00","69990,00","69990,00","69990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","54990,00","54990,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"39990,00",Si,"0,00",NO,"54990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
1536,1536.0,5,3,1,1,4,12,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","0,00","21990,00","21980,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","24980,00","19980,00","19980,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
6019,6019.0,5,3,1,1,4,4,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","19990,00","0,00","25990,00","26990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"25990,00",Si,"0,00",NO,"0,00",NO,"24990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,11.0,,,,,,,,,,,,,,,,,,,,,
8500,8500.0,9,5,1,1,1,33,PAQUETES TURÍSTICOS,"20000,00","20000,00","20000,00","0,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","20000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
6491,6491.0,5,3,1,1,4,8,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","0,00","0,00","0,00","53390,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","72690,00","70509,30","70509,30","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"58190,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"72690,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
1960,1960.0,5,3,1,1,4,11,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","0,00","39990,00","39990,00","39990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","39990,00","39990,00","37990,00","37990,00","27990,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
4071,4071.0,9,5,1,1,1,20,PAQUETES TURÍSTICOS,"22000,00","20000,00","20000,00","20000,00","20000,00","21000,00","21000,00","21000,00","21000,00","21000,00","21000,00","22000,00","22000,00","22000,00","22000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","25000,00","25000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
925,925.0,5,3,1,1,4,12,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","0,00","24990,00","24990,00","24990,00","24990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","19990,00","19990,00","19990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
8390,8390.0,11,2,1,1,2,1,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS,"144990,00","108528,00","108528,00","108528,00","108528,00","108528,00","108528,00","108528,00","108528,00","108528,00","108504,00","108528,00","108528,00","110670,00","110670,00","110670,00","110670,00","110670,00","110670,00","110670,00","110670,00","110670,00","110670,00","110670,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,1.0,TARIFA,,,,,,,,,,,,,,,,,,,,,,,,
8499,8499.0,9,5,1,1,1,33,PAQUETES TURÍSTICOS,"128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","128000,00","0,00","20000,00","20000,00","20000,00","0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"25000,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
5330,5330.0,5,3,1,1,4,12,ARTICULOS PARA CLIMATIZACION DEL HOGAR,"0,00","0,00","0,00","0,00","29990,00","29990,00","29990,00","29990,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14990,00","14990,00","19990,00","0,00","0,00","0,00","0,00","0,00",NO,"0,00",NO,"0,00",NO,"29990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"19990,00",Si,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,"0,00",NO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,1.0,UNI,,,,,,,,,,,,,,,,,,,,,,,,
